ID,RESIDENTIAL,BUSINESS,RURAL,ONE_WAY,BOTH_WAY,SIDE_1,SIDE_2,SIDE_3,SIDE_4,INTERSECTION3,INTERSECTION4,LANE_1,LANE_2,LANE_3,CROSS_NO,CROSS_YES,STOPCAR_ZERO,STOPCAR_LOW,STOPCAR_MID,STOPCAR_HIGH,PEDESTRIAN_LOW,PEDESTRIAN_MID,PEDESTRIAN_HIGH,TRAFFIC_LOW,TRAFFIC_MID,TRAFFIC_HIGH,LEAD_NO,LEAD_YES,SUNNY,RAIN,TIME6_10,TIME10_16,TIME16_20,TIME20_6,AGE_UNKOWN,AGE_OLDER,AGE_MATURE,AGE_YOUNG,AGE_CHILD,SIGNAL_NO,SIGNAL_YES,Y_SIGNAL_NO,Y_SIGNAL_YES,YGAP,VLIM,BRIGHTNESS,SCT,TTC,VCAR,V4,AX7,DBLIND,DOBJ,PET,V_OBJ,YEAR,MONTH,TIME
293980,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,30,1,1.14,1.9,22.6,22.6,0.5,8.5,4,0,8.1,2013,1,16
296934,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,30,1,2.39,3.2,24.6,22.2,1.1,20,2.4,1.3,9.3,2013,1,10
300221,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,30,1,0.33,1.5,39.6,36.7,0.4,12.1,4.9,0,6.5,2013,1,10
300481,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0.4,30,1,1.5,2.4,26.8,29.7,-0.1,7.5,10.6,0,5,2013,2,14
302688,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1.5,30,1,0.54,1.4,25.4,25.4,0.8,4.4,5.8,0,8.1,2013,2,15
302742,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1.1,30,3,2.04,3,31.1,29.7,0.1,15.3,11.1,0.9,10.8,2013,2,20
303206,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1.7,30,1,2.36,3.3,29.7,28.3,1.2,21.8,6,1.6,13,2013,2,16
304879,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0.3,30,1,3.93,4.8,26.8,29.5,1.8,35,1.3,3,8.1,2013,3,15
306435,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1.5,30,1,-0.19,1,42.4,31.1,1.7,8.9,3.9,0,8.1,2013,3,9
307015,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1.5,30,3,1.65,2.2,11.3,14.1,0.1,2,5.3,0,13,2013,3,23
308624,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2.3,30,1,1.16,1.8,17.8,23.2,-0.2,3.1,6.4,0.6,9.3,2013,4,15
309983,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,3,30,1,0.92,2.1,38.1,38.1,-0.1,19.1,3.1,0,8.1,2013,3,12
310092,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1.3,30,1,1.8,2.5,19.8,25.4,0.4,7.5,6.7,0.2,10.8,2013,4,12
311461,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1.9,30,1,1.89,3,35.3,35.3,1,25.9,3.6,0.3,8.1,2013,5,14
312081,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1.5,30,3,1.07,1.7,18.4,24,0.5,5.4,4,0,8.1,2013,4,23
312483,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1.4,30,3,0.55,1.4,25.4,26.8,-0.1,4.4,5.8,0,13,2013,5,19
312553,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,2.4,30,3,0.82,1.6,24,26.8,0.6,4.7,6.6,0,16.2,2013,4,22
312997,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.4,30,3,1.33,2.5,38.1,38.1,0.6,23.3,3.3,1,10.8,2013,5,20
314903,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,3.4,30,1,1.63,3.1,50.9,49.5,0.7,34.9,8.8,0.8,13,2013,5,17
315436,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1.9,30,1,1.29,2,19.8,28.3,0,5.8,5.7,0,10.8,2013,5,11
315524,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1.1,30,3,1.43,2,14.1,15.5,0.1,5.4,3,0,9.3,2013,5,1
315806,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,3.2,30,1,3.14,4,25.4,24,0.8,20.6,7.9,0.2,8.1,2013,5,17
315863,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,2.4,30,1,0.46,1.7,42.4,38.1,0.1,9.8,10.6,0,13,2013,5,6
335495,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1.1,30,1,0.94,1.7,21.2,19.8,0.8,4,6.4,0.8,4.6,2012,4,13
335629,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2.7,30,3,2.3,3.2,29.7,29.7,1,23,4.3,0,5.4,2012,4,18
341648,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1.1,30,1,1.47,2.3,26.8,31.1,0,7,10.9,0,9.3,2013,6,13
341728,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,2.4,30,1,1.35,2.2,26.8,24,0.9,10.3,6.7,0,10.8,2013,6,6
342346,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.6,30,3,3.45,4,11.3,11.3,1,10.6,2.3,1.4,6.5,2013,6,20
343305,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1.3,30,1,1.04,1.6,15.5,29.7,0.1,3.8,3.8,0,13,2013,6,10
344220,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1.8,30,1,0.03,1.1,36.7,42.4,0,8.9,3.1,0,10.8,2013,7,8
345329,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1.5,30,1,0.56,1.6,33.9,35.3,0.3,10.9,4.6,0.5,21.6,2013,7,10
345330,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1.1,30,1,0.85,1.7,24,29.7,0.9,10,1.5,0,6.5,2013,7,11
348643,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1.4,30,3,1.93,2.5,15.5,12.7,0,5,6.4,0,8.1,2013,8,0
349469,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2.1,30,1,1.04,1.6,15.3,25.4,0.2,5.4,2.1,0,5.9,2013,9,10
350313,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,3.1,30,1,0.36,1.5,39.6,41,0.5,12.9,4.4,0.5,6.5,2013,8,9
350411,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1.3,30,1,0.96,2.3,48,50.9,0.7,11.4,20,0,13,2013,9,12
350741,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2.5,30,1,0.67,1.6,31.6,25.7,1.2,6,9,2.4,5.9,2013,9,7
353772,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0.4,30,1,0.27,1.3,34.2,33.3,0.4,5.3,7.7,0,9.3,2013,10,15
355038,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1.6,30,1,0.22,1.4,39.6,39.6,0,7.2,8.5,0,21.6,2013,11,12
355113,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1.2,30,1,1.13,1.6,11.3,33.9,0.4,0.5,5.1,4.1,10.8,2013,9,16
355217,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,3.2,30,3,1.61,2.5,29.7,33.9,0.8,11.3,10.2,0,10.8,2013,10,18
355299,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1.8,30,2,0.76,1.7,31.1,31.1,0.9,6.4,9,0,10.8,2013,11,17
355933,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1.5,30,1,1.56,2.5,28.3,28.3,-0.1,15.3,4.6,0,8.1,2013,9,16
355971,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,2.9,30,1,1.5,2.3,25.4,29.7,0,6.7,10.3,0.3,9.3,2013,9,17
356033,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1.3,30,3,1.15,1.9,21.2,14.1,0.8,8.6,3,0,8.1,2013,9,21
356522,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,2.4,30,1,1.48,2.4,28.3,24,0.4,14.4,4.8,0,10.8,2013,10,12
356572,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2.9,30,3,2.68,3.7,33.9,28.3,0.8,10.9,24.6,2.1,6.5,2013,11,17
356676,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,3.1,30,1,2.42,3.1,18.4,12.7,0.6,6.3,10.1,0.2,16.2,2013,8,17
356857,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,3.8,30,1,0.58,1.8,43.8,35.3,2.4,13.3,9.7,0.9,8.1,2013,9,8
357105,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,2.9,30,1,1.21,2.2,33.9,29.7,1.4,11.2,10.4,0,9.3,2013,8,12
357264,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,2.1,30,3,1.16,2.1,28.3,26.8,0,8.5,8.2,0,13,2013,11,22
359022,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2.1,30,1,0.59,2.1,55.1,53.7,0.3,20.7,12.2,0,5.9,2013,11,12
359049,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0.9,30,1,0.3,1.1,24,29.7,0.3,4,3.8,0,9.3,2013,12,12
360576,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0.4,30,1,1.43,2.2,21.8,22.3,0.1,12.4,1.3,0,5,2013,11,14
360995,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,3.9,30,1,1.95,3.2,41,41.3,0.1,30.8,5.6,0.3,10.8,2013,12,14
364232,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1.6,30,3,0.46,1.5,35.3,26.8,0.1,7.5,7.9,0.3,6.5,2013,12,0
364484,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,2.1,30,1,0.95,1.7,21.2,18.4,1,4.3,6.2,0,13,2013,12,13
364598,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1.8,30,3,-0.1,1,38.1,36.7,0.3,5.5,5.9,0.6,8.1,2013,11,22
365736,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,6,30,3,1.25,2.5,42.4,39.6,0.1,18.9,10.8,0,13,2014,3,19
368536,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,3.9,30,1,3.24,3.9,18.4,17,0.5,16.9,3.6,1.5,13,2012,6,18
369088,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2.8,30,1,3.28,3.9,17,17,-0.6,17.4,1.7,0.9,8.1,2012,6,15
369646,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0.9,30,1,1.5,2.5,32.5,31.1,1,20.3,2.8,0.6,9.3,2012,6,18
374419,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1.5,30,1,1.11,2.2,36.7,35.3,1.7,14.2,8.8,0.3,13,2012,6,17
375550,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,3.6,30,1,1.85,3,38.1,41,0,18.2,13.9,0,10.8,2012,8,10
380888,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,2.4,30,1,0.72,1.5,24,22.6,1,4.6,6.1,0,14.4,2014,2,9
381074,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2.4,30,1,0.56,1.5,28.3,32.5,0.7,3.3,8.7,0.9,13,2014,3,13
381336,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,2.1,30,1,1.28,2.1,26.8,26.8,0.9,8.5,8,0.3,16.2,2014,4,14
381519,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0.8,30,3,1.38,2.1,19.8,25.4,0.3,7.5,4.5,0,8.1,2014,1,22
381703,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2.6,30,3,0.52,1.7,38.1,35.3,0.3,14.3,3.7,0,9.3,2014,2,22
382890,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1.7,30,1,1.01,1.6,15.5,19.8,1.3,2.7,4.8,0,13,2013,12,13
382940,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1.7,30,1,0.93,1.7,24,25.4,0.1,5.2,6.9,0,10.8,2014,2,11
383163,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1.8,30,3,1.46,2.2,21.2,19.8,-0.1,8.5,5,0,7.2,2014,3,23
383168,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,3.8,30,3,1.15,1.8,18.4,22.6,0.5,4.7,5.1,0,13,2014,3,20
383739,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,2.4,30,3,1.32,1.9,12.7,15.5,0,4.9,2.2,0,13,2014,2,22
384675,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0.9,30,1,0.06,1.2,38.1,41,-0.1,7.8,5.4,0,5.4,2014,4,13
384928,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2.3,30,1,1.13,1.7,15.5,18.4,-0.5,3.3,4.7,0.1,8.1,2014,4,12
384971,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,2.1,30,1,0.23,1.4,38.1,35.3,0.8,6.1,8.8,0,14.4,2014,4,8
384982,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,30,3,0.96,1.6,18.4,32.5,0.9,7.8,1,0,4.3,2014,4,0
385071,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,3.2,30,1,1.08,2,29.7,31.1,0,8,9.1,0.8,8.1,2014,4,7
388174,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2.5,30,1,1.02,1.9,28.3,25.4,1.3,5.9,9.7,0,18.5,2014,5,8
388183,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2.7,30,1,1.36,2.6,42.4,41,0.5,27.4,3.6,1.1,16.2,2014,5,16
388403,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,30,3,1.9,2.8,26.8,26.8,-0.8,16.6,4.5,1,10.8,2014,5,23
388475,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,2.5,30,1,2.48,3.3,25.4,25.4,0.9,21.2,2.7,1.1,10.8,2014,5,8
390573,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,5.3,30,1,1.11,1.9,21.2,22.6,-0.1,3.2,8.2,5.5,9.3,2014,6,8
392082,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,4.2,30,3,0.9,1.7,21.8,20.9,0.5,4.4,6.1,2.5,8.1,2014,8,4
392342,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,3.1,30,1,0.81,1.6,24,18.4,0.4,3.8,7.5,1.2,10.8,2014,8,7
392969,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1.3,30,3,1.12,1.9,24,21.2,0.9,8.1,5.3,0,9.3,2014,8,22
393235,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,30,1,1.1,1.8,18.4,15.5,1,6.4,3.2,0,8.1,2014,7,13
393800,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,4,30,1,1.64,2.6,32.5,33.9,0.1,19.2,5.2,0.1,13,2014,6,12
397617,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2.5,30,3,1.48,2.4,29.7,36.7,0.1,10.7,9.8,0.3,16.2,2014,9,20
398069,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.6,30,1,1.37,2.1,19.8,21.2,1.4,9.5,2.5,0,6.8,2014,9,17
398382,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,2.5,30,3,1.93,2.6,19.8,21.2,0,8.1,6.8,0,10.8,2014,9,20
398776,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2.2,30,1,1.51,2.7,42.4,42.4,0.4,28,4.8,0,8.1,2014,10,12
398786,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2.5,30,1,0.27,1.4,38.1,36.7,0.9,6.9,8.4,0,13,2014,10,9
399521,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0.5,30,1,0.27,1.3,35,41,0.1,5.8,7.6,0,10.8,2014,10,12
400166,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2.5,30,1,1.03,2.2,39.6,39.6,0.3,10.4,14.3,0,16.2,2014,10,13
400430,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1.6,30,3,1.24,2.2,29.7,25.4,0.9,16.7,1.8,0.6,13,2014,10,22
400822,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,30,1,1.07,1.9,24,21.2,-0.3,10.1,2.9,0,6.5,2014,10,10
